423,975
424,-601
425,531
426,-25
427,468
428,567
429,-936
430,-940
431,-252
432,-126
433,96
434,113
435,15
436,-783
437,700
438,326
439,-704
440,454
441,-730
442,-193
443,-574
444,-412
445,553
446,-267
447,-997
448,87
449,-82
450,-125
451,250
452,-653
453,-861
454,-240
455,952
456,674
457,-246
458,-267
459,-55
460,-85
461,-148
462,414
463,-995
464,-111
465,327
466,-537
467,881
468,310
469,886
470,-507
471,-6
472,378
473,171
474,-695
475,-332
476,-534
477,343
478,-702
479,-589
480,-34
481,50
482,573
483,-586
484,-607
485,385
486,-833
487,-703
488,-196
489,-804
490,25
491,-375
492,277
493,-478
494,-888
495,606
496,-442
497,158
498,-169
499,478
500,264
501,-55
502,666
503,126
504,453
505,-966
506,462
507,-263
508,42
509,125
510,122
511,-620
512,799
513,-994
514,141
515,-888
516,-248
517,83
518,686
519,190
520,471
521,-944
522,-759
523,731
524,-352
525,-573
526,678
527,903
528,-265
529,-72
530,-476
531,-783
532,-32
533,332
534,811
535,-586
536,-770
537,-983
538,-516
539,307
540,851
541,-667
542,43
543,-409
544,737
545,321
546,-82
547,972
548,737
549,887
550,-471
551,-167
552,-152
553,-342
554,716
555,-692
556,272
557,548
558,613
559,325
560,104
561,811
562,-888
563,440
564,817
565,177
566,987
567,186
568,982
569,256
570,-808
571,-514
572,695
573,-651
574,893
575,645
576,-346
577,-28
578,-177
579,580
580,980
581,569
582,-570
583,392
584,542
585,530
586,469
587,353
588,777
589,-638
590,-51
591,-465
592,-552
593,285
594,644
595,-389
596,343
597,-721
598,949
599,734
600,863
601,-167
602,-85
603,-141
604,-577
605,529
606,-439
607,-331
608,-724
609,517
610,-554
611,-186
612,852
613,290
614,511
615,-731
616,722
617,190
618,-40
619,-542
620,-724
621,921
622,-427
623,-430
624,989
625,-885
626,592
627,882
628,964
629,-945
630,954
631,-609
632,973
633,105
634,436
635,870
636,-23
637,856
638,193
639,776
640,943
641,-244
642,-517
643,-923
644,-92
645,866
646,508
647,744
648,-168
649,-463
650,-161
651,992
652,239
653,-767
654,802
655,624
656,-767
657,-683
658,-306
659,101
660,-638
661,987
662,345
663,-917
664,612
665,-922
666,-27
667,-843
668,-578
669,940
670,55
671,-269
672,264
673,-411
674,-680
675,320
676,523
677,852
678,-400
679,-347
680,726
681,-278
682,-996
683,-996
684,-785
685,255
686,-200
687,-246
688,575
689,631
690,884
691,909
692,-468
693,-475
694,-783
695,-294
696,-762
697,-875
698,-413
699,-516
700,-489
701,-142
702,423
703,809
704,-771
705,948
706,-826
707,100
708,619
709,709
710,926
711,624
712,984
713,182
714,467
715,-127
716,-68
717,-611
718,252
719,-914
720,519
721,-646
722,-619
723,854
724,-970
725,757
726,-462
727,898
728,-953
729,-161
730,-709
731,93
732,291
733,435
734,-612
735,-328
736,-938
737,-816
738,239
739,-220
740,-929
741,522
742,178
743,821
744,249
745,-445
746,380
747,-976
748,-882
749,-99
750,-659
751,37
752,-17
753,-672
754,-446
755,-964
756,-815
757,945
758,342
759,231
760,-123
761,-465
762,446
763,920
764,277
765,875
766,-595
767,-597
768,990
769,159
770,529
771,-794
772,213
773,575
774,-778
775,-65
776,779
777,-226
778,272
779,632
780,268
781,47
782,-340
783,-232
784,837
785,610
786,128
787,-160
788,985
789,-400
790,316
791,-193
792,552
793,255
794,-450
795,950
796,867
797,26
798,-762
799,-49
800,173
801,-627
802,743
803,-871
804,-519
805,-996
806,772
807,-921
808,187
809,-251
810,1001
811,191
812,-23
813,117
814,-289
815,-762
816,-856
817,-387
818,-846
819,-294
820,323
821,-587
822,187
823,-420
824,-539
825,-86
826,-860
827,-666
828,-818
829,462
830,-810
831,-349
832,-889
833,-325
834,527
835,-663
836,995
837,724
838,-681
839,235
840,199
841,-836
842,-767
843,31
844,232
845,455
846,461
847,-902
848,-395
849,-729
850,818
851,-499
852,157
853,-390
854,-19
855,-402
856,-438
857,-292
858,838
859,-975
860,-694
861,860
862,700
863,625
864,-561
865,720
866,60
867,381
868,160
869,-452
870,448
871,55
872,152
873,-207
874,255
875,-371
876,9
877,65
878,-765
879,900
880,894
881,-455
882,468
883,-396
884,-684
885,695
886,118
887,-829
888,493
889,687
890,-505
891,13
892,-146
893,770
894,442
895,-878
896,505
897,272
898,71
899,-797
900,371
901,-192
902,49
903,424
904,-882
905,937
906,-713
907,-716
908,682
909,-271
910,201
911,-887
912,-236
913,-755
914,808
915,333
916,147
917,780
918,18
919,-694
920,-484
921,311
922,-82
923,567
924,976
925,216
926,-798
927,302
928,808
929,986
930,169
931,452
932,-805
933,297
934,138
935,-240
936,422
937,-926
938,-373
939,-572
940,113
941,380
942,-421
943,-913
944,-306
945,-677
946,-868
947,-611
948,454
949,-174
950,279
951,-661
952,250
953,-259
954,946
955,178
956,687
957,699
958,84
959,286
960,-311
961,-32
962,913
963,703
964,745
965,229
966,480
967,893
968,-637
969,244
970,-962
971,316
972,776
973,400
974,-689
975,954
976,-127
977,-30
978,-139
979,127
980,16
981,-234
982,-770
983,-832
984,745
985,429
986,21
987,-737
988,593
989,-171
990,-270
991,-977
992,867
993,765
994,-211
995,-985
996,729
997,-614
998,-155
999,402
1000,372
